movie_name,soundtrack_name,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Before Sunset,An Ocean Apart ,0.478,0.177,0.0476,0.879,0.0,0.091,0.217,76.469
Before Sunset,Bach: Goldberg Variation Number 25 ,0.48,0.036,0.0507,0.99,0.9,0.0873,0.0752,110.231
Before Sunset,A Waltz For A Night ,0.388,0.111,0.0432,0.957,6.73e-06,0.108,0.303,133.622
Before Sunset,Just In Time ,0.53,0.89,0.0321,0.0016,0.677,0.11,0.903,119.949
Before Sunset,Je T'aime Tant ,0.475,0.516,0.0358,0.284,0.0,0.112,0.523,171.502
Before Sunset,Accordion Music ,0.736,0.782,0.044,0.157,0.743,0.13,0.598,107.527
Dersu Uzala,It looks like we don't have any Soundtracks for this title yet.,0.218,0.104,0.047,0.51,0.692,0.0688,0.0329,114.592
Rebecca,Love's Old Sweet Song (Just a Song at Twilight) ,0.703,0.181,0.0323,0.873,0.72,0.105,0.321,101.984
My Father and My Son,Bir Sans Daha ,0.522,0.182,0.03,0.933,0.00232,0.109,0.19,92.577
The Grapes of Wrath,Red River Valley ,0.636,0.272,0.0305,0.769,7.75e-05,0.114,0.368,134.494
The Grapes of Wrath,"A Tisket, A Tasket ",0.636,0.272,0.0305,0.769,7.75e-05,0.114,0.368,134.494
The Grapes of Wrath,Going Down the Road Feeling Bad ,0.64,0.601,0.0469,0.116,0.0106,0.416,0.649,94.49
The Grapes of Wrath,She'll Be Coming 'Round the Mountain ,0.697,0.584,0.0324,0.0616,1.89e-06,0.0935,0.96,107.083
Cool Hand Luke,Plastic Jesus ,0.492,0.181,0.0307,0.862,0.0778,0.129,0.279,97.26
Cool Hand Luke,Just a Closer Walk With Thee ,0.657,0.587,0.0325,0.323,0.812,0.104,0.727,103.556
Cool Hand Luke,Midnight Special ,0.44,0.732,0.0309,0.424,0.000135,0.181,0.546,117.639
Cool Hand Luke,Cotton Fields ,0.686,0.41,0.114,0.909,0.000168,0.195,0.873,119.956
Cool Hand Luke,There Ain't No Grave Gonna Hold My Body Down ,0.44,0.732,0.0309,0.424,0.000135,0.181,0.546,117.639
Pirates of the Caribbean: The Curse of the Black Pearl,Yo Ho (A Pirate's Life for Me) ,0.341,0.0848,0.0389,0.662,4.77e-06,0.543,0.293,80.011
Pirates of the Caribbean: The Curse of the Black Pearl,Pirate Musk ,0.31,0.0558,0.0285,0.475,0.0447,0.127,0.106,79.924
The Battle of Algiers,"St. Matthew Passion BWV 244, 1st movement ",0.184,0.271,0.0369,0.962,0.686,0.088,0.158,138.956
The Battle of Algiers,Rebecca ,0.443,0.766,0.09,0.15,0.0,0.114,0.389,159.968
To Be or Not to Be,"Polonaise in A major, Op. 40, No. 1, 'Military' ",0.472,0.216,0.0367,0.985,0.807,0.101,0.263,77.153
To Be or Not to Be,German National Anthem (Das Lied der Deutschen) ,0.205,0.42,0.0324,0.414,0.0,0.104,0.51,96.731
Amores perros,Amores Perros ,0.645,0.858,0.0418,0.128,7.17e-05,0.15,0.638,85.026
Amores perros,La vida es un carnaval ,0.816,0.751,0.0617,0.453,0.00115,0.302,0.827,104.009
Amores perros,Pesada ,0.645,0.858,0.0418,0.128,7.17e-05,0.15,0.638,85.026
Amores perros,Yolanda ,0.541,0.179,0.0326,0.914,9.18e-05,0.0904,0.193,115.959
Amores perros,Corazón ,0.645,0.858,0.0418,0.128,7.17e-05,0.15,0.638,85.026
Amores perros,La cumbia del garrote ,0.755,0.798,0.0667,0.303,0.0,0.151,0.753,97.393
Amores perros,Gimme the Power ,0.699,0.657,0.0373,0.335,0.0,0.271,0.648,80.89
Amores perros,Mentiras ,0.645,0.858,0.0418,0.128,7.17e-05,0.15,0.638,85.026
Amores perros,Coolo ,0.645,0.858,0.0418,0.128,7.17e-05,0.15,0.638,85.026
Amores perros,Lucha de gigantes ,0.394,0.622,0.0302,0.0505,0.000163,0.108,0.144,113.341
Amores perros,Si señor ,0.843,0.813,0.231,0.0633,0.000322,0.402,0.698,94.009
Amores perros,Atacama ,0.213,0.364,0.0353,0.848,0.984,0.0762,0.0905,153.034
Amores perros,Long Cool Woman (In a Black Dress) ,0.731,0.946,0.085,0.35,0.000286,0.335,0.681,138.764
Amores perros,Chico Groove ,0.778,0.484,0.0595,0.114,0.853,0.0777,0.25,83.006
The Sound of Music,Prelude ,0.243,0.21,0.0395,0.857,0.0,0.358,0.149,94.998
The Sound of Music,The Sound of Music ,0.622,0.247,0.0758,0.87,0.0,0.14,0.627,114.417
The Sound of Music,Preludium (Dixit Dominus) ,0.218,0.201,0.0371,0.847,0.873,0.334,0.13,88.83
The Sound of Music,Morning Hymn ,0.207,0.218,0.0393,0.993,0.0463,0.11,0.0593,66.894
The Sound of Music,Alleluia ,0.165,0.0647,0.0523,0.989,0.000579,0.0924,0.0426,87.131
The Sound of Music,Maria ,0.472,0.226,0.204,0.888,0.0,0.196,0.618,67.056
The Sound of Music,I Have Confidence ,0.439,0.234,0.0864,0.821,0.0,0.318,0.411,75.45
The Sound of Music,Sixteen Going on Seventeen ,0.488,0.133,0.0362,0.895,0.0,0.0595,0.289,128.123
The Sound of Music,My Favorite Things ,0.622,0.247,0.0758,0.87,0.0,0.14,0.627,114.417
The Sound of Music,Do-Re-Mi ,0.512,0.216,0.0627,0.844,0.0,0.32,0.503,127.633
The Sound of Music,The Lonely Goatherd ,0.678,0.255,0.0532,0.829,0.0,0.0902,0.604,100.317
The Sound of Music,Edelweiss ,0.153,0.134,0.0393,0.976,0.512,0.0908,0.0382,79.743
The Sound of Music,"So Long, Farewell ",0.548,0.153,0.0501,0.848,4.09e-05,0.124,0.359,119.842
The Sound of Music,How Can Love Survive ,0.338,0.148,0.0367,0.842,0.799,0.121,0.211,118.479
The Sound of Music,Climb Ev'ry Mountain ,0.271,0.274,0.0396,0.954,7.32e-06,0.698,0.14,95.251
The Sound of Music,Something Good ,0.233,0.00645,0.0428,0.964,0.000355,0.0648,0.105,126.128
The Sound of Music,Processional ,0.394,0.217,0.0301,0.952,0.000274,0.328,0.301,96.047
Life of Brian,Brian ,0.649,0.445,0.029,0.134,7.42e-06,0.116,0.335,123.767
Life of Brian,Always Look on the Bright Side of Life ,0.693,0.605,0.0665,0.83,0.0,0.223,0.709,119.425
Life of Brian,Vision of Fear ,0.256,0.464,0.0382,0.433,0.0,0.121,0.355,205.362
Life of Brian,"Requiem in D minor, K.626 - 3. Sequentia: Dies irae ",0.342,0.564,0.0431,0.921,0.349,0.304,0.476,151.984
The 400 Blows,Les Quatre Cents Coups ,0.569,0.416,0.0617,0.947,0.0,0.332,0.761,144.263
The 400 Blows,La Machine à Écrire ,0.212,0.375,0.0415,0.949,0.904,0.484,0.0343,86.519
The 400 Blows,Balzac ,0.315,0.972,0.0832,0.00418,0.000184,0.154,0.309,180.074
The 400 Blows,Finale ,0.592,0.356,0.0275,0.811,0.011,0.0868,0.449,137.944
The 400 Blows,Balzac et Gymnastique ,0.198,0.208,0.0324,0.953,0.738,0.199,0.269,92.701
The 400 Blows,École Buissonnière ,0.585,0.415,0.0312,0.768,0.12,0.271,0.752,125.815
Persona,"Adagio from Concerto No. 2 in E major for Violin, Strings and Continuo, BWV 1042 ",0.604,0.939,0.0544,0.0102,0.698,0.0723,0.205,139.975
It Happened One Night,Who's Afraid of the Big Bad Wolf ,0.609,0.193,0.0296,0.794,5.8e-05,0.108,0.344,81.993
It Happened One Night,The Flying Trapeze ,0.586,0.265,0.0275,0.71,0.000315,0.104,0.43,98.995
It Happened One Night,Bridal Chorus (Here Comes the Bride) ,0.227,0.333,0.0343,0.852,0.741,0.161,0.0907,108.709
Dune,Tooth of Shai Hulud ,0.091,0.0291,0.0384,0.895,0.928,0.104,0.0327,87.258
Dune,Bagpipe Army ,0.152,0.00387,0.0447,0.918,0.945,0.0837,0.511,68.152
Dune,Sardaukar Chant ,0.184,0.222,0.0391,0.00494,0.776,0.093,0.0356,114.592
Dune,Healing Baron ,0.091,0.0291,0.0384,0.895,0.928,0.104,0.0327,87.258
Dune,Herbert ,0.171,0.166,0.0534,0.89,0.897,0.116,0.079,165.027
La Haine,Burnin' and Lootin' ,0.897,0.397,0.355,0.0321,5.81e-06,0.103,0.838,133.256
La Haine,That Loving Feeling ,0.882,0.677,0.284,0.261,0.000723,0.541,0.74,100.022
La Haine,More Bounce to the Ounce ,0.85,0.818,0.0904,0.124,0.00135,0.349,0.839,105.266
La Haine,DJ Skud Interlude ,0.705,0.753,0.524,0.354,0.0,0.35,0.671,108.22
La Haine,Wedding Songs Medley ,0.547,0.211,0.031,0.897,0.00258,0.119,0.458,135.898
La Haine,Funk Funk ,0.882,0.677,0.284,0.261,0.000723,0.541,0.74,100.022
La Haine,Tak Hedat ,0.882,0.677,0.284,0.261,0.000723,0.541,0.74,100.022
La Haine,Outstanding ,0.882,0.677,0.284,0.261,0.000723,0.541,0.74,100.022
La Haine,Loufou Lakari ,0.624,0.552,0.0324,0.047,0.931,0.0675,0.541,94.999
La Haine,The Beat Goes On ,0.662,0.527,0.0418,0.155,0.0,0.274,0.403,126.055
La Haine,Nsangu Nsangu ,0.781,0.884,0.0535,0.386,0.221,0.0863,0.964,126.061
La Haine,Ellens Gesang III (Ave Maria) ,0.258,0.0117,0.0482,0.992,0.0601,0.0825,0.0565,95.228
La Haine,Hard Core ,0.943,0.629,0.291,0.0724,9.67e-06,0.0697,0.646,102.999
La Haine,Groove Holmes ,0.654,0.863,0.0348,0.669,0.771,0.0941,0.954,127.396
La Haine,Ricky's Theme ,0.567,0.486,0.0284,0.0981,0.896,0.0922,0.362,93.346
La Haine,Eugene's Lament ,0.735,0.157,0.0384,0.517,0.835,0.0919,0.223,110.052
La Haine,Music from 'Les Schtroumpfs' ,0.78,0.529,0.0567,0.7,0.0,0.147,0.841,118.63
La Haine,Musique de la série TV 'Chapi Chapo' ,0.908,0.728,0.0869,0.0128,0.000916,0.126,0.695,124.99
Aladdin,Arabian Nights ,0.445,0.532,0.0405,0.254,0.0,0.109,0.465,128.776
Aladdin,One Jump Ahead ,0.689,0.725,0.054,0.0885,0.000465,0.0485,0.539,119.373
Aladdin,One Jump Ahead (Reprise) ,0.561,0.325,0.122,0.426,0.0,0.742,0.693,123.672
Aladdin,Friend Like Me ,0.62,0.506,0.155,0.641,0.0,0.508,0.632,98.582
Aladdin,Under the Sea ,0.511,0.475,0.161,0.708,0.0,0.105,0.819,98.957
Aladdin,Prince Ali ,0.516,0.435,0.0546,0.694,0.0,0.142,0.63,105.707
Aladdin,A Whole New World ,0.283,0.227,0.0366,0.846,2.08e-06,0.1,0.128,121.419
Aladdin,The Stars and Stripes Forever ,0.62,0.506,0.155,0.641,0.0,0.508,0.632,98.582
Aladdin,When You Wish Upon a Star ,0.236,0.261,0.0374,0.955,0.0245,0.424,0.106,93.383
Aladdin,Prince Ali Reprise ,0.454,0.395,0.0778,0.859,0.0,0.671,0.533,107.724
Aladdin,A Whole New World (Finale) ,0.283,0.227,0.0366,0.846,2.08e-06,0.1,0.128,121.419
Aladdin,A Whole New World (Aladdin's Theme; End Title Duet) ,0.283,0.227,0.0366,0.846,2.08e-06,0.1,0.128,121.419
Beauty and the Beast,Prologue ,0.148,0.223,0.0334,0.93,0.96,0.0978,0.0757,87.963
Beauty and the Beast,Belle ,0.551,0.384,0.106,0.825,0.0,0.145,0.417,129.283
Beauty and the Beast,Belle (Reprise) ,0.551,0.384,0.106,0.825,0.0,0.145,0.417,129.283
Beauty and the Beast,Be Our Guest ,0.517,0.421,0.172,0.813,0.0,0.0788,0.578,121.459
Beauty and the Beast,Gaston ,0.654,0.605,0.138,0.872,0.0,0.165,0.678,107.124
Beauty and the Beast,Gaston (Reprise) ,0.654,0.605,0.138,0.872,0.0,0.165,0.678,107.124
Beauty and the Beast,Something There ,0.588,0.325,0.0374,0.836,1.16e-06,0.127,0.569,126.127
Beauty and the Beast,Beauty and the Beast ,0.463,0.4,0.0308,0.643,2.46e-05,0.131,0.121,77.314
Beauty and the Beast,The Mob Song ,0.563,0.594,0.196,0.809,0.0,0.161,0.557,73.385
Beauty and the Beast,Beauty and the Beast (End Title Duet) ,0.398,0.125,0.0372,0.989,0.917,0.103,0.147,93.343
Beauty and the Beast,Human Again ,0.454,0.136,0.0782,0.83,0.0,0.226,0.392,102.422
Gandhi,God Save the King! ,0.22,0.155,0.0345,0.941,0.899,0.314,0.449,128.501
Gandhi,Raghupati Raghava Raja Ram ,0.66,0.586,0.0272,0.392,0.0,0.102,0.542,79.982
Gandhi,Vaishnava Janato ,0.379,0.632,0.0819,0.635,0.0,0.0944,0.452,153.525
Gandhi,Marche Militaire ,0.612,0.148,0.0354,0.978,0.907,0.0711,0.589,132.413
The Help,Jackson ,0.684,0.394,0.0908,0.704,5.76e-06,0.178,0.429,100.068
The Help,Sherry ,0.552,0.734,0.0291,0.221,0.0,0.116,0.846,94.887
The Help,Guiding Light Theme ( ,0.552,0.422,0.026,0.101,0.0176,0.0858,0.529,143.221
The Help,I Ain't Never ,0.932,0.539,0.0328,0.77,1.11e-05,0.0878,0.966,122.624
The Help,Walk Right Back ,0.563,0.557,0.054,0.288,0.936,0.0875,0.859,101.241
The Help,Rhythm of the Rain ,0.717,0.433,0.0244,0.343,0.000102,0.139,0.591,87.281
The Help,Victory Is Mine ,0.356,0.734,0.144,0.549,0.0,0.291,0.43,177.836
The Help,Road Runner ,0.598,0.74,0.0552,0.699,0.00023,0.395,0.966,131.883
The Help,Hallelujah I Love Her So ,0.696,0.547,0.169,0.792,0.0,0.155,0.623,73.203
The Help,Swingin' on a Rainbow ,0.587,0.43,0.0314,0.648,0.0,0.138,0.96,76.615
The Help,The Wah-Watusi ,0.768,0.684,0.0398,0.138,0.000898,0.0642,0.887,134.116
The Help,(You've Got) Personality ,0.521,0.492,0.0317,0.368,1.06e-05,0.352,0.791,128.741
The Help,The Little Drummer Boy ,0.685,0.164,0.123,0.00465,0.892,0.122,0.37,179.997
The Help,Carolina ,0.579,0.267,0.0348,0.118,0.000562,0.132,0.353,74.899
The Help,"Don't Think Twice, It's All Right ",0.6,0.243,0.0366,0.89,0.0022,0.249,0.468,110.535
The Help,Let's Twist Again ,0.604,0.709,0.158,0.0987,0.0,0.0551,0.907,167.832
The Help,Hey! Bo Diddley ,0.809,0.701,0.0574,0.176,0.0,0.184,0.563,105.696
The Help,The Living Proof ,0.347,0.319,0.0345,0.778,2.86e-06,0.104,0.167,137.826
The Help,Don't Knock ,0.68,0.304,0.0602,0.0368,0.000281,0.741,0.217,127.084
The Help,Change The World ,0.46,0.414,0.426,0.763,1.71e-06,0.373,0.387,89.71
The Handmaiden,The Song at the End of the Century ,0.342,0.292,0.495,0.972,0.00142,0.0894,0.0387,70.391
The Handmaiden,Old Scars and Fresh Pink Wounds ,0.443,0.142,0.0339,0.992,0.93,0.13,0.453,106.51
The Handmaiden,The Saviour Who Came to Tear My Life Apart ,0.543,0.427,0.715,0.673,0.000155,0.66,0.137,50.738
The Handmaiden,Ladies are the Dolls of Maids ,0.576,0.264,0.851,0.38,1.95e-06,0.502,0.748,90.0
The Handmaiden,So This was the Scent ,0.395,0.0216,0.0554,0.0131,0.0139,0.122,0.432,89.461
The Handmaiden,Four Small Silver Balls ,0.382,0.261,0.542,0.0242,0.00105,0.132,0.0526,79.257
The Handmaiden,The Footsteps of My Dear Love ,0.545,0.6,0.0274,0.652,0.0218,0.132,0.376,112.006
The Handmaiden,The Handmaiden ,0.187,0.312,0.0358,0.92,0.849,0.149,0.179,171.959
The Handmaiden,"Pieces for Harpsichord: Suite in E minor, Tambourin ",0.545,0.6,0.0274,0.652,0.0218,0.132,0.376,112.006
The Handmaiden,"Clarinet Quintet in A major, K581, 2nd movement, Larghetto ",0.107,0.0282,0.0437,0.973,0.244,0.112,0.0383,80.055
Jai Bhim,It looks like we don't have any Soundtracks for this title yet.,0.613,0.466,0.0432,0.155,1.04e-06,0.48,0.547,157.417
Planet Earth II,It looks like we don't have any Soundtracks for this title yet.,0.0828,0.186,0.0469,0.286,0.96,0.0695,0.0352,83.411
Breaking Bad,Dead Fingers Talking ,0.593,0.542,0.0272,0.038,6.51e-05,0.158,0.586,125.071
Breaking Bad,The Ecstasy Of Gold (The Good The Bad And The Ugly) ,0.131,0.484,0.0507,0.719,0.533,0.0602,0.103,98.326
Breaking Bad,Breaking Bad Main Title Theme ,0.631,0.426,0.0563,0.746,0.784,0.0962,0.455,153.027
Breaking Bad,Fallacies ,0.478,0.676,0.0362,0.393,0.0,0.0758,0.967,161.786
Planet Earth,It looks like we don't have any Soundtracks for this title yet.,0.0828,0.186,0.0469,0.286,0.96,0.0695,0.0352,83.411
Band of Brothers,Band Of Brothers (Suite One) ,0.149,0.253,0.0392,0.788,0.81,0.105,0.0736,92.429
Band of Brothers,Band Of Brothers (Suite Two) ,0.0777,0.252,0.0383,0.948,0.871,0.0991,0.0388,79.793
Chernobyl,The Door ,0.521,0.327,0.0269,0.00397,0.92,0.373,0.0893,99.995
Chernobyl,Bridge of Death ,0.146,0.372,0.0565,0.0671,0.902,0.594,0.036,85.814
Chernobyl,Turbine Hall ,0.214,0.138,0.0399,0.817,0.875,0.231,0.0282,101.906
Chernobyl,Vichnaya Pamyat ,0.163,0.168,0.0349,0.961,0.862,0.115,0.0385,65.77
Chernobyl,Pump Room ,0.144,0.095,0.0519,0.555,0.857,0.107,0.0275,72.058
Chernobyl,Clean Up ,0.153,0.312,0.0352,0.606,0.789,0.113,0.0646,82.169
Chernobyl,Dealing With Destruction ,0.174,0.044,0.0442,0.36,0.945,0.0875,0.0284,102.082
Chernobyl,Waiting for the Engineer ,0.184,0.273,0.0658,0.944,0.967,0.0801,0.0266,141.645
Chernobyl,Gallery ,0.355,0.34,0.095,0.345,0.941,0.175,0.0531,109.544
Chernobyl,12 Hours Before ,0.179,0.249,0.0405,0.82,0.929,0.0803,0.0367,84.444
Chernobyl,Corridors ,0.206,0.337,0.065,0.187,0.926,0.224,0.0324,161.707
Chernobyl,Líður (Chernobyl version) ,0.117,0.0443,0.0398,0.961,0.931,0.104,0.0383,88.484
Chernobyl,Evacuation ,0.146,0.237,0.0373,0.642,0.977,0.099,0.0366,76.716
The Wire,Way Down in the Hole ,0.732,0.605,0.0357,0.524,4.02e-05,0.132,0.756,127.132
The Wire,The Fall ,0.388,0.128,0.0338,0.842,1.07e-06,0.103,0.299,144.056
Avatar: The Last Airbender,It looks like we don't have any Soundtracks for this title yet.,0.182,0.782,0.127,0.276,0.599,0.105,0.276,84.754
Blue Planet II,It looks like we don't have any Soundtracks for this title yet.,0.105,0.404,0.0623,0.461,0.963,0.0954,0.039,91.694
Cosmos: A Spacetime Odyssey,It looks like we don't have any Soundtracks for this title yet.,0.068,0.056,0.041,0.87,0.158,0.144,0.0386,68.487
The Sopranos,Woke Up This Morning ,0.655,0.349,0.0473,0.0196,0.36,0.147,0.651,89.467
Our Planet,In This Together ,0.486,0.588,0.0312,0.305,1.41e-05,0.0847,0.244,113.059
Cosmos,It looks like we don't have any Soundtracks for this title yet.,0.38,0.451,0.152,0.865,0.787,0.111,0.303,189.775
Game of Thrones,Main Title ,0.197,0.603,0.0454,0.302,0.794,0.106,0.232,169.881
Game of Thrones,Power is Power ,0.507,0.644,0.0641,0.00413,0.0,0.217,0.172,179.913
Rick and Morty,Rick and Morty Theme,0.331,0.73,0.0396,0.679,0.131,0.247,0.167,165.243
Rick and Morty,Rick and Morty Theme ,0.331,0.73,0.0396,0.679,0.131,0.247,0.167,165.243
The World at War,It looks like we don't have any Soundtracks for this title yet.,0.123,0.309,0.0328,0.636,0.886,0.132,0.0949,147.775
The Last Dance,It looks like we don't have any Soundtracks for this title yet.,0.449,0.228,0.0296,0.897,0.927,0.337,0.548,150.322
Fullmetal Alchemist: Brotherhood,again ,0.582,0.882,0.115,0.00619,1.04e-05,0.074,0.732,130.0
Fullmetal Alchemist: Brotherhood,Horoguramu ,0.181,0.182,0.0349,0.839,0.888,0.156,0.0496,132.788
Fullmetal Alchemist: Brotherhood,Gôruden Taimu Rabâ ,0.181,0.182,0.0349,0.839,0.888,0.156,0.0496,132.788
Fullmetal Alchemist: Brotherhood,Period ,0.181,0.182,0.0349,0.839,0.888,0.156,0.0496,132.788
Fullmetal Alchemist: Brotherhood,Rein ,0.181,0.182,0.0349,0.839,0.888,0.156,0.0496,132.788
Fullmetal Alchemist: Brotherhood,Uso ,0.181,0.182,0.0349,0.839,0.888,0.156,0.0496,132.788
Fullmetal Alchemist: Brotherhood,LET IT OUT ,0.418,0.851,0.0974,0.0571,0.0,0.156,0.415,175.931
Fullmetal Alchemist: Brotherhood,Tsunaida Te ,0.673,0.776,0.0311,0.168,0.0,0.0853,0.583,90.011
Fullmetal Alchemist: Brotherhood,Shunkan Senchimentaru ,0.181,0.182,0.0349,0.839,0.888,0.156,0.0496,132.788
Fullmetal Alchemist: Brotherhood,RAY OF LIGHT ,0.645,0.855,0.0331,0.00382,1.42e-05,0.152,0.572,112.472
Sherlock,It looks like we don't have any Soundtracks for this title yet.,0.316,0.287,0.0324,0.0742,0.788,0.113,0.0391,119.811
Life,It looks like we don't have any Soundtracks for this title yet.,0.447,0.538,0.0252,0.302,0.00419,0.0822,0.448,172.852
The Twilight Zone,Twilight Zone Theme ,0.606,0.404,0.118,0.951,0.867,0.0978,0.0784,124.305
The Vietnam War,It looks like we don't have any Soundtracks for this title yet.,0.586,0.466,0.045,0.355,0.0,0.0874,0.77,117.591
Scam 1992: The Harshad Mehta Story,It looks like we don't have any Soundtracks for this title yet.,0.538,0.859,0.0759,0.246,0.0537,0.408,0.316,169.972
Batman: The Animated Series,Batman The Animated Series ,0.261,0.607,0.0593,0.59,0.898,0.384,0.0693,74.43
Batman: The Animated Series,Batman ,0.261,0.607,0.0593,0.59,0.898,0.384,0.0693,74.43
Arcane,Enemy ,0.722,0.745,0.256,0.247,0.0,0.419,0.52,77.029
Attack on Titan,Attack on Titan: original Soundtracks ,0.413,0.886,0.112,0.00179,0.304,0.126,0.0788,124.693
Firefly,The Ballad of Serenity ,0.559,0.35,0.0267,0.209,0.00102,0.0734,0.522,85.428
The Office,The Office Theme ,0.42,0.726,0.05,1.94e-05,4.4e-06,0.552,0.218,170.011
The Office,Stars ,0.591,0.533,0.0272,0.545,0.92,0.0771,0.642,94.036
Human Planet,It looks like we don't have any Soundtracks for this title yet.,0.289,0.268,0.0338,0.76,0.898,0.104,0.0714,79.542
The Blue Planet,It looks like we don't have any Soundtracks for this title yet.,0.105,0.404,0.0623,0.461,0.963,0.0954,0.039,91.694
Death Note,the WORLD ,0.494,0.938,0.0384,0.000474,0.0,0.314,0.822,95.049
Death Note,Arumina ,0.257,0.904,0.0587,0.00804,0.0,0.121,0.482,90.484
The Beatles: Get Back,It looks like we don't have any Soundtracks for this title yet.,0.761,0.592,0.0586,0.492,0.00626,0.61,0.332,123.095
True Detective,Far From Any Road ,0.707,0.556,0.0303,0.19,0.0159,0.388,0.746,120.028
True Detective,Young Men Dead ,0.707,0.556,0.0303,0.19,0.0159,0.388,0.746,120.028
Seinfeld,Seinfeld Theme Song ,0.791,0.884,0.0558,0.208,0.854,0.0652,0.926,110.432
Frozen Planet,It looks like we don't have any Soundtracks for this title yet.,0.0631,0.255,0.04,0.66,0.459,0.0617,0.0371,50.696
Only Fools and Horses,It looks like we don't have any Soundtracks for this title yet.,0.781,0.754,0.0593,0.716,0.0,0.114,0.81,128.483
Clarkson's Farm,It looks like we don't have any Soundtracks for this title yet.,0.477,0.675,0.0276,0.471,0.0,0.741,0.715,98.156
Fargo,It looks like we don't have any Soundtracks for this title yet.,0.168,0.0956,0.0377,0.929,0.956,0.584,0.0663,85.031
Persona,Agâh Makami ,0.564,0.973,0.048,0.0149,0.923,0.327,0.779,128.019
Hunter x Hunter,It looks like we don't have any Soundtracks for this title yet.,0.132,0.226,0.0419,0.815,0.662,0.317,0.108,83.026
The Civil War,Ashokan Farewell ,0.184,0.0953,0.0405,0.948,0.0371,0.102,0.197,85.296
The Civil War,We Are Climbing Jacob's Ladder ,0.249,0.0489,0.0301,0.965,0.0,0.163,0.152,102.2
The Civil War,Kingdom Coming ,0.497,0.277,0.0373,0.846,4.77e-06,0.111,0.179,81.367
The Civil War,Marching Through Georgia ,0.815,0.556,0.0581,0.875,0.0,0.141,0.964,109.609
Dekalog,It looks like we don't have any Soundtracks for this title yet.,0.216,0.114,0.0341,0.472,0.937,0.13,0.0348,85.276
Cowboy Bebop,It looks like we don't have any Soundtracks for this title yet.,0.401,0.902,0.154,0.0296,0.918,0.614,0.58,137.363
Friends,I'll Be There For You ,0.32,0.917,0.0771,0.0717,0.0,0.169,0.715,190.757
Friends,Smelly Cat ,0.418,0.397,0.265,0.617,0.0,0.899,0.536,72.848
When They See Us,It looks like we don't have any Soundtracks for this title yet.,0.975,0.711,0.0632,0.168,0.000552,0.0799,0.815,110.621
Gravity Falls,Gravity Falls Theme ,0.62,0.892,0.0431,0.0326,0.971,0.348,0.922,166.124
Last Week Tonight with John Oliver,Go ,0.37,0.548,0.0302,0.684,0.964,0.218,0.726,153.263
Nathan for You,It looks like we don't have any Soundtracks for this title yet.,0.645,0.674,0.0601,0.732,0.000373,0.187,0.457,83.948
TVF Pitchers,It looks like we don't have any Soundtracks for this title yet.,0.658,0.471,0.027,0.761,0.805,0.16,0.965,99.943
Monty Python's Flying Circus,The Liberty Bell ,0.681,0.478,0.0403,0.753,0.0816,0.327,0.529,124.909
Africa,It looks like we don't have any Soundtracks for this title yet.,0.701,0.576,0.0298,0.195,0.000252,0.049,0.695,92.781
It's Always Sunny in Philadelphia,It looks like we don't have any Soundtracks for this title yet.,0.645,0.618,0.0899,0.226,1.48e-05,0.0801,0.589,170.142
Apocalypse: The Second World War,It looks like we don't have any Soundtracks for this title yet.,0.149,0.885,0.0429,0.101,0.00922,0.247,0.181,160.03
Das Boot,It looks like we don't have any Soundtracks for this title yet.,0.639,0.883,0.0655,0.0142,0.0791,0.251,0.33,122.723
Curb Your Enthusiasm,Frolic ,0.58,0.338,0.0417,0.523,4.96e-06,0.0899,0.82,147.774
Freaks and Geeks,It looks like we don't have any Soundtracks for this title yet.,0.762,0.643,0.0321,0.0632,0.0,0.355,0.705,110.009
Pride and Prejudice,Pride and Prejudice ,0.332,0.0525,0.0388,0.991,0.891,0.0683,0.097,78.853
Better Call Saul,It looks like we don't have any Soundtracks for this title yet.,0.608,0.359,0.0297,0.865,0.955,0.145,0.5,84.979
Fawlty Towers,Fawlty Towers ,0.675,0.176,0.0543,0.994,0.268,0.121,0.866,130.351
Fawlty Towers,Minuet in G-major ,0.338,0.0588,0.0551,0.996,0.91,0.143,0.731,74.851
Black Mirror,It looks like we don't have any Soundtracks for this title yet.,0.509,0.44,0.0317,0.299,0.0,0.103,0.413,142.01
Narcos,Tuyo (Narcos Theme) ,0.765,0.497,0.0402,0.492,0.366,0.143,0.457,112.195
Twin Peaks,Twin Peaks Theme ,0.295,0.119,0.0301,0.895,0.886,0.0881,0.102,71.721
Taskmaster,It looks like we don't have any Soundtracks for this title yet.,0.788,0.648,0.0444,0.263,0.0355,0.0745,0.932,115.036
The West Wing,West Wing Main Title ,0.173,0.493,0.0478,0.311,0.993,0.113,0.115,67.602
The West Wing,Cello Suite No. 1 Prelude ,0.201,0.138,0.0366,0.959,0.653,0.107,0.0419,149.165
Blackadder Goes Forth,British Grenadier ,0.743,0.733,0.0309,0.711,0.97,0.0963,0.824,110.948
Succession,It looks like we don't have any Soundtracks for this title yet.,0.366,0.471,0.0363,0.000226,0.868,0.0673,0.037,140.142
Peaky Blinders,Red Right Hand ,0.813,0.229,0.0737,0.573,0.158,0.0718,0.288,116.049
BoJack Horseman,Bojack Horseman Ending Credits Song ,0.618,0.719,0.0539,0.0372,0.821,0.118,0.804,89.816
