song_id,acousticness,danceability,energy,instrumentalness,liveness,speechiness,valence,cluster_id
727.0,0.152,0.157,0.584,0.822,0.143,0.0601,0.0744,211.0
728.0,0.43,0.247,0.233,0.919,0.122,0.0391,0.198,224.0
729.0,0.961,0.369,0.35,0.929,0.306,0.0467,0.473,251.0
730.0,0.385,0.202,0.262,0.886,0.616,0.0417,0.213,280.0
731.0,0.8,0.0838,0.0164,0.942,0.0847,0.0504,0.0375,354.0
732.0,0.817,0.689,0.333,5.13e-06,0.285,0.0307,0.471,312.0
733.0,0.153,0.544,0.533,0.00444,0.29,0.0307,0.685,379.0
734.0,0.928,0.164,0.0991,0.0037,0.12,0.0331,0.0587,45.0
735.0,0.82,0.964,0.233,2.42e-06,0.0578,0.177,0.943,456.0
736.0,0.617,0.408,0.313,1.18e-05,0.115,0.137,0.725,483.0
737.0,0.989,0.218,0.11,0.0902,0.114,0.0502,0.0371,397.0
738.0,0.98,0.186,0.196,0.204,0.389,0.0382,0.0762,115.0
739.0,0.967,0.312,0.293,0.457,0.134,0.0301,0.429,100.0
740.0,0.922,0.471,0.504,0.0,0.0349,0.0574,0.253,30.0
741.0,0.981,0.402,0.157,0.376,0.159,0.0431,0.183,308.0
742.0,0.986,0.28,0.0763,0.891,0.165,0.0447,0.195,177.0
743.0,0.989,0.204,0.027,0.893,0.0817,0.0333,0.115,331.0
744.0,0.975,0.294,0.111,0.896,0.317,0.0462,0.285,262.0
745.0,0.973,0.198,0.0469,0.208,0.114,0.039,0.0375,17.0
746.0,0.805,0.362,0.0402,0.00071,0.199,0.0459,0.372,71.0
747.0,0.99,0.35,0.0335,0.000114,0.068,0.043,0.197,416.0
748.0,0.972,0.428,0.105,0.891,0.0632,0.0395,0.324,402.0
749.0,0.987,0.214,0.0305,0.224,0.106,0.0375,0.0326,17.0
750.0,0.993,0.154,0.033,0.933,0.113,0.0402,0.037,331.0
751.0,0.981,0.55,0.199,0.247,0.0812,0.04,0.547,288.0
752.0,0.99,0.647,0.124,0.848,0.118,0.0446,0.513,378.0
753.0,0.922,0.471,0.504,0.0,0.0349,0.0574,0.253,30.0
754.0,0.979,0.127,0.0896,0.0714,0.068,0.0496,0.0397,45.0
755.0,0.981,0.285,0.0781,0.917,0.0937,0.043,0.187,46.0
756.0,0.986,0.332,0.071,0.58,0.108,0.047,0.361,100.0
757.0,0.989,0.384,0.0953,0.889,0.0514,0.0389,0.253,402.0
758.0,0.959,0.344,0.202,0.457,0.0718,0.0397,0.332,100.0
759.0,0.98,0.331,0.166,0.906,0.129,0.0429,0.399,294.0
760.0,0.922,0.651,0.322,0.0,0.0621,0.0706,0.813,220.0
761.0,0.82,0.576,0.112,0.0,0.154,0.496,0.195,171.0
762.0,0.907,0.431,0.142,3.36e-05,0.138,0.0543,0.308,3.0
763.0,0.975,0.475,0.036,0.717,0.214,0.041,0.229,402.0
764.0,0.869,0.39,0.174,0.866,0.112,0.0373,0.306,9.0
765.0,0.756,0.488,0.477,0.755,0.107,0.0275,0.154,194.0
766.0,0.966,0.289,0.141,0.588,0.117,0.0327,0.143,476.0
767.0,0.982,0.509,0.131,0.000163,0.182,0.0467,0.303,470.0
768.0,0.922,0.471,0.504,0.0,0.0349,0.0574,0.253,30.0
769.0,0.993,0.473,0.0753,0.899,0.0787,0.0397,0.357,402.0
770.0,0.922,0.471,0.504,0.0,0.0349,0.0574,0.253,30.0
771.0,0.967,0.359,0.0856,0.89,0.119,0.0431,0.14,177.0
772.0,0.925,0.403,0.263,0.598,0.105,0.0326,0.24,459.0
773.0,0.961,0.0705,0.0854,0.644,0.0883,0.0341,0.037,185.0
774.0,0.995,0.221,0.41,0.362,0.252,0.0515,0.153,396.0
775.0,0.975,0.364,0.038,0.00112,0.19,0.0423,0.209,71.0
776.0,0.182,0.385,0.103,0.0,0.0622,0.0627,0.771,247.0
777.0,0.987,0.215,0.0329,0.952,0.132,0.052,0.0348,331.0
778.0,0.922,0.534,0.0556,0.00024,0.11,0.0481,0.272,470.0
779.0,0.914,0.605,0.12,0.000121,0.112,0.133,0.4,432.0
780.0,0.597,0.62,0.496,1.36e-05,0.322,0.133,0.636,388.0
781.0,0.789,0.389,0.408,0.0,0.121,0.0323,0.701,461.0
782.0,0.864,0.613,0.478,0.0,0.124,0.311,0.564,333.0
783.0,0.723,0.678,0.339,4.28e-05,0.114,0.0509,0.885,220.0
784.0,0.318,0.46,0.574,0.0,0.1,0.112,0.37,183.0
785.0,0.00215,0.886,0.628,1.15e-05,0.31,0.131,0.178,266.0
786.0,0.000236,0.795,0.582,0.88,0.077,0.0691,0.708,257.0
787.0,0.45,0.852,0.783,0.0,0.134,0.361,0.886,140.0
788.0,0.565,0.446,0.587,0.000478,0.143,0.0413,0.61,130.0
789.0,0.00115,0.768,0.985,0.891,0.0491,0.0556,0.802,311.0
790.0,0.696,0.624,0.5,4.05e-05,0.372,0.166,0.562,43.0
791.0,0.415,0.611,0.553,0.0,0.497,0.0328,0.573,214.0
792.0,0.855,0.576,0.316,2.38e-05,0.296,0.114,0.452,312.0
793.0,0.132,0.605,0.281,0.0,0.126,0.0259,0.205,11.0
794.0,0.919,0.347,0.459,0.942,0.101,0.0366,0.112,394.0
795.0,0.00108,0.238,0.951,0.126,0.962,0.065,0.355,76.0
796.0,0.22,0.648,0.0606,0.89,0.105,0.0385,0.0798,338.0
797.0,0.606,0.366,0.161,0.811,0.104,0.0369,0.0564,219.0
798.0,0.746,0.618,0.308,0.0391,0.0949,0.0644,0.755,270.0
799.0,0.7,0.399,0.89,0.891,0.0966,0.0742,0.574,384.0
800.0,0.517,0.177,0.523,0.417,0.0852,0.0351,0.0952,274.0
801.0,0.98,0.5,0.0313,0.00496,0.132,0.049,0.208,470.0
802.0,0.227,0.491,0.287,0.209,0.0941,0.0496,0.512,282.0
803.0,0.746,0.618,0.308,0.0391,0.0949,0.0644,0.755,270.0
804.0,0.387,0.837,0.306,0.0,0.0656,0.0719,0.963,246.0
805.0,0.222,0.642,0.378,0.861,0.09,0.0316,0.646,190.0
806.0,0.0475,0.367,0.802,0.0,0.104,0.0544,0.441,97.0
807.0,0.00737,0.572,0.864,0.0,0.0845,0.287,0.342,450.0
808.0,0.549,0.791,0.513,5.95e-06,0.0563,0.0555,0.501,395.0
809.0,0.37,0.558,0.578,0.0,0.344,0.338,0.468,114.0
810.0,0.557,0.458,0.194,0.925,0.0858,0.0515,0.385,10.0
811.0,0.558,0.722,0.382,0.0001,0.104,0.0349,0.321,319.0
812.0,0.486,0.542,0.491,0.934,0.0841,0.0294,0.537,285.0
813.0,0.557,0.458,0.194,0.925,0.0858,0.0515,0.385,10.0
814.0,0.753,0.435,0.41,2.58e-06,0.0737,0.164,0.756,151.0
815.0,0.0381,0.194,0.476,0.0191,0.364,0.0396,0.292,221.0
816.0,0.29,0.432,0.305,0.855,0.2,0.0318,0.0352,14.0
817.0,0.00247,0.746,0.476,0.932,0.82,0.0551,0.795,91.0
818.0,0.0727,0.192,0.727,0.906,0.356,0.0361,0.506,239.0
819.0,0.746,0.618,0.308,0.0391,0.0949,0.0644,0.755,270.0
820.0,0.924,0.623,0.301,0.912,0.266,0.113,0.341,463.0
821.0,0.311,0.503,0.728,0.005,0.293,0.0295,0.24,291.0
822.0,0.713,0.805,0.701,0.0,0.0763,0.0477,0.929,400.0
823.0,0.947,0.541,0.422,0.965,0.131,0.0387,0.674,198.0
824.0,0.785,0.255,0.375,0.938,0.0854,0.0357,0.112,394.0
825.0,0.264,0.432,0.407,0.0,0.112,0.033,0.484,196.0
826.0,0.311,0.503,0.728,0.005,0.293,0.0295,0.24,291.0
827.0,0.664,0.732,0.728,0.0,0.0642,0.0415,0.678,374.0
828.0,0.311,0.503,0.728,0.005,0.293,0.0295,0.24,291.0
829.0,0.996,0.41,0.041,0.7,0.11,0.0427,0.456,294.0
830.0,0.358,0.498,0.802,1.76e-06,0.108,0.0272,0.63,18.0
831.0,0.431,0.171,0.505,0.962,0.262,0.0521,0.0796,108.0
832.0,0.171,0.423,0.516,0.916,0.0833,0.0424,0.0448,468.0
833.0,0.606,0.25,0.553,0.673,0.145,0.0429,0.226,314.0
834.0,0.753,0.609,0.368,0.938,0.106,0.0539,0.182,360.0
835.0,0.606,0.25,0.553,0.673,0.145,0.0429,0.226,314.0
836.0,0.431,0.171,0.505,0.962,0.262,0.0521,0.0796,108.0
837.0,0.431,0.171,0.505,0.962,0.262,0.0521,0.0796,108.0
838.0,0.108,0.738,0.767,1.94e-06,0.0682,0.0314,0.97,326.0
839.0,0.931,0.21,0.244,0.00428,0.572,0.0329,0.264,498.0
840.0,0.753,0.609,0.368,0.938,0.106,0.0539,0.182,360.0
841.0,0.00201,0.2,0.575,0.955,0.111,0.0406,0.111,68.0
842.0,0.431,0.171,0.505,0.962,0.262,0.0521,0.0796,108.0
843.0,0.984,0.523,0.052,0.967,0.109,0.0544,0.138,206.0
844.0,0.984,0.523,0.052,0.967,0.109,0.0544,0.138,206.0
845.0,0.989,0.427,0.0921,0.902,0.106,0.0834,0.271,402.0
846.0,0.971,0.0718,0.0468,0.909,0.0916,0.0441,0.0341,80.0
847.0,0.916,0.172,0.0696,0.00199,0.137,0.0339,0.103,45.0
848.0,0.971,0.0718,0.0468,0.909,0.0916,0.0441,0.0341,80.0
849.0,0.574,0.447,0.234,0.0,0.101,0.0271,0.223,148.0
850.0,0.971,0.0718,0.0468,0.909,0.0916,0.0441,0.0341,80.0
851.0,0.971,0.0718,0.0468,0.909,0.0916,0.0441,0.0341,80.0
852.0,0.971,0.0718,0.0468,0.909,0.0916,0.0441,0.0341,80.0
853.0,0.971,0.0718,0.0468,0.909,0.0916,0.0441,0.0341,80.0
854.0,0.89,0.185,0.225,0.875,0.112,0.0343,0.0972,162.0
855.0,0.609,0.434,0.379,0.776,0.153,0.0271,0.0684,277.0
856.0,0.609,0.434,0.379,0.776,0.153,0.0271,0.0684,277.0
857.0,0.0022,0.646,0.555,0.000544,0.0982,0.0336,0.634,158.0
858.0,0.609,0.434,0.379,0.776,0.153,0.0271,0.0684,277.0
859.0,0.0101,0.704,0.685,0.177,0.343,0.0421,0.345,365.0
860.0,0.609,0.434,0.379,0.776,0.153,0.0271,0.0684,277.0
861.0,0.339,0.593,0.252,0.00459,0.146,0.031,0.265,489.0
862.0,0.609,0.434,0.379,0.776,0.153,0.0271,0.0684,277.0
863.0,0.00319,0.575,0.651,0.0,0.139,0.0466,0.611,276.0
864.0,0.219,0.587,0.358,0.00201,0.192,0.0276,0.368,489.0
865.0,0.00586,0.639,0.89,4.42e-06,0.331,0.0414,0.971,227.0
866.0,0.975,0.624,0.233,0.936,0.132,0.0523,0.27,174.0
867.0,0.875,0.582,0.111,0.000112,0.0851,0.0401,0.422,432.0
868.0,0.55,0.562,0.527,0.4,0.229,0.0519,0.838,238.0
869.0,0.609,0.434,0.379,0.776,0.153,0.0271,0.0684,277.0
870.0,0.929,0.537,0.0959,0.856,0.114,0.0586,0.36,402.0
871.0,0.836,0.212,0.314,0.945,0.105,0.03,0.155,394.0
872.0,0.0407,0.395,0.787,2.22e-06,0.0676,0.0658,0.636,97.0
873.0,0.273,0.487,0.347,3.54e-06,0.128,0.0439,0.379,489.0
874.0,0.0101,0.704,0.685,0.177,0.343,0.0421,0.345,365.0
875.0,0.84,0.549,0.152,0.225,0.136,0.0555,0.598,288.0
876.0,0.219,0.587,0.358,0.00201,0.192,0.0276,0.368,489.0
877.0,0.953,0.258,0.22,0.000179,0.296,0.0297,0.197,159.0
878.0,0.451,0.563,0.389,0.0018,0.101,0.03,0.423,20.0
879.0,0.53,0.5,0.515,0.0,0.26,0.0298,0.654,388.0
880.0,0.109,0.597,0.784,0.00777,0.0523,0.0858,0.9,237.0
881.0,0.817,0.689,0.333,5.13e-06,0.285,0.0307,0.471,312.0
882.0,0.557,0.537,0.828,0.000875,0.0963,0.0464,0.92,255.0
883.0,0.641,0.408,0.178,0.687,0.128,0.031,0.125,219.0
884.0,0.817,0.689,0.333,5.13e-06,0.285,0.0307,0.471,312.0
885.0,0.736,0.511,0.32,0.509,0.267,0.0454,0.893,390.0
886.0,0.392,0.361,0.563,0.00323,0.55,0.0428,0.901,424.0
887.0,0.93,0.43,0.232,0.872,0.122,0.0399,0.0424,5.0
888.0,0.397,0.788,0.873,0.0,0.182,0.151,0.619,186.0
889.0,0.721,0.757,0.587,0.0,0.151,0.0448,0.686,307.0
890.0,0.384,0.623,0.474,2.39e-05,0.0931,0.0382,0.379,20.0
891.0,0.393,0.668,0.616,6.31e-06,0.092,0.0582,0.566,355.0
892.0,0.524,0.347,0.555,0.0,0.164,0.0612,0.522,77.0
893.0,0.721,0.757,0.587,0.0,0.151,0.0448,0.686,307.0
894.0,0.076,0.478,0.899,0.0,0.155,0.0686,0.509,414.0
895.0,0.751,0.71,0.577,0.566,0.0986,0.0538,0.902,23.0
896.0,0.937,0.307,0.0385,0.916,0.113,0.0459,0.11,46.0
897.0,0.687,0.372,0.426,0.00784,0.109,0.0339,0.287,67.0
898.0,0.245,0.496,0.462,0.0,0.282,0.0307,0.514,129.0
899.0,0.889,0.354,0.241,0.000274,0.165,0.0334,0.408,39.0
900.0,0.786,0.613,0.259,0.0,0.115,0.0268,0.927,220.0
901.0,0.923,0.226,0.0757,0.00126,0.185,0.0364,0.363,71.0
902.0,0.757,0.558,0.612,2.59e-06,0.288,0.117,0.71,449.0
903.0,0.889,0.354,0.241,0.000274,0.165,0.0334,0.408,39.0
904.0,0.889,0.354,0.241,0.000274,0.165,0.0334,0.408,39.0
905.0,0.889,0.354,0.241,0.000274,0.165,0.0334,0.408,39.0
906.0,0.889,0.354,0.241,0.000274,0.165,0.0334,0.408,39.0
907.0,0.979,0.217,0.108,0.309,0.0804,0.0386,0.12,17.0
908.0,0.889,0.354,0.241,0.000274,0.165,0.0334,0.408,39.0
909.0,0.889,0.354,0.241,0.000274,0.165,0.0334,0.408,39.0
910.0,0.889,0.354,0.241,0.000274,0.165,0.0334,0.408,39.0
911.0,0.889,0.354,0.241,0.000274,0.165,0.0334,0.408,39.0
912.0,0.889,0.354,0.241,0.000274,0.165,0.0334,0.408,39.0
913.0,0.786,0.613,0.259,0.0,0.115,0.0268,0.927,220.0
914.0,0.891,0.135,0.165,9.11e-06,0.345,0.0328,0.365,498.0
915.0,0.901,0.255,0.448,0.00757,0.163,0.0377,0.356,240.0
916.0,0.944,0.094,0.286,0.19,0.162,0.0476,0.298,226.0
917.0,0.932,0.192,0.143,0.000602,0.333,0.0395,0.126,159.0
918.0,0.889,0.354,0.241,0.000274,0.165,0.0334,0.408,39.0
919.0,0.889,0.354,0.241,0.000274,0.165,0.0334,0.408,39.0
920.0,0.889,0.354,0.241,0.000274,0.165,0.0334,0.408,39.0
921.0,0.889,0.354,0.241,0.000274,0.165,0.0334,0.408,39.0
922.0,0.915,0.16,0.12,0.00024,0.28,0.0367,0.162,159.0
923.0,0.889,0.354,0.241,0.000274,0.165,0.0334,0.408,39.0
924.0,0.136,0.842,0.56,0.0863,0.09,0.0826,0.73,347.0
925.0,0.792,0.392,0.395,0.797,0.223,0.0727,0.325,65.0
926.0,0.00257,0.523,0.736,0.631,0.289,0.0456,0.529,103.0
927.0,0.168,0.838,0.427,0.00244,0.0578,0.0384,0.809,246.0
928.0,0.0934,0.795,0.564,0.000531,0.0631,0.0392,0.961,208.0
929.0,0.0934,0.795,0.564,0.000531,0.0631,0.0392,0.961,208.0
930.0,0.144,0.811,0.792,0.0,0.329,0.327,0.687,199.0
931.0,0.261,0.547,0.82,0.0,0.3,0.0805,0.933,227.0
932.0,0.809,0.809,0.321,0.000546,0.104,0.0635,0.698,270.0
933.0,0.379,0.537,0.404,2.8e-06,0.234,0.0292,0.378,20.0
934.0,0.0135,0.387,0.887,0.379,0.102,0.0553,0.531,229.0
935.0,0.0934,0.795,0.564,0.000531,0.0631,0.0392,0.961,208.0
936.0,0.0934,0.795,0.564,0.000531,0.0631,0.0392,0.961,208.0
937.0,0.0934,0.795,0.564,0.000531,0.0631,0.0392,0.961,208.0
938.0,0.29,0.94,0.392,0.00152,0.206,0.107,0.358,407.0
939.0,0.973,0.311,0.021,0.95,0.103,0.0594,0.0783,46.0
940.0,0.973,0.311,0.021,0.95,0.103,0.0594,0.0783,46.0
941.0,0.973,0.311,0.021,0.95,0.103,0.0594,0.0783,46.0
942.0,0.973,0.311,0.021,0.95,0.103,0.0594,0.0783,46.0
943.0,0.973,0.311,0.021,0.95,0.103,0.0594,0.0783,46.0
944.0,0.973,0.311,0.021,0.95,0.103,0.0594,0.0783,46.0
945.0,0.973,0.311,0.021,0.95,0.103,0.0594,0.0783,46.0
946.0,0.973,0.311,0.021,0.95,0.103,0.0594,0.0783,46.0
947.0,0.973,0.311,0.021,0.95,0.103,0.0594,0.0783,46.0
948.0,0.973,0.311,0.021,0.95,0.103,0.0594,0.0783,46.0
949.0,0.974,0.567,0.0437,0.943,0.111,0.0369,0.191,206.0
950.0,0.267,0.508,0.4,2.64e-06,0.102,0.0504,0.887,83.0
951.0,0.0684,0.224,0.229,0.947,0.205,0.0334,0.0356,181.0
952.0,0.584,0.231,0.132,0.665,0.166,0.0344,0.0311,273.0
953.0,0.962,0.16,0.00323,0.779,0.116,0.0469,0.0191,358.0
954.0,0.0684,0.224,0.229,0.947,0.205,0.0334,0.0356,181.0
955.0,0.0684,0.224,0.229,0.947,0.205,0.0334,0.0356,181.0
956.0,0.0684,0.224,0.229,0.947,0.205,0.0334,0.0356,181.0
957.0,0.0684,0.224,0.229,0.947,0.205,0.0334,0.0356,181.0
958.0,0.0684,0.224,0.229,0.947,0.205,0.0334,0.0356,181.0
959.0,0.0684,0.224,0.229,0.947,0.205,0.0334,0.0356,181.0
960.0,0.584,0.231,0.132,0.665,0.166,0.0344,0.0311,273.0
961.0,0.0213,0.512,0.768,3.2e-06,0.0918,0.045,0.322,207.0
962.0,0.0213,0.512,0.768,3.2e-06,0.0918,0.045,0.322,207.0
963.0,0.993,0.233,0.116,0.848,0.113,0.036,0.274,42.0
964.0,0.979,0.55,0.131,0.868,0.0964,0.0444,0.509,378.0
965.0,0.173,0.758,0.896,3.18e-05,0.136,0.0501,0.797,237.0
966.0,0.971,0.332,0.0499,0.000244,0.0889,0.0696,0.116,416.0
967.0,0.203,0.499,0.667,0.0,0.195,0.0392,0.427,418.0
968.0,0.000537,0.402,0.827,0.00108,0.0932,0.106,0.298,8.0
969.0,0.173,0.758,0.896,3.18e-05,0.136,0.0501,0.797,237.0
970.0,0.165,0.481,0.447,0.000182,0.107,0.0469,0.315,58.0
971.0,0.000135,0.277,0.836,0.0,0.186,0.0508,0.295,8.0
972.0,0.173,0.758,0.896,3.18e-05,0.136,0.0501,0.797,237.0
973.0,0.000537,0.402,0.827,0.00108,0.0932,0.106,0.298,8.0
974.0,0.942,0.156,0.324,0.0343,0.0812,0.0374,0.0387,397.0
975.0,0.0561,0.734,0.634,4.52e-06,0.327,0.1,0.541,377.0
976.0,0.188,0.528,0.458,0.0,0.251,0.445,0.613,325.0
977.0,0.0715,0.488,0.432,0.0,0.169,0.0304,0.573,158.0
978.0,0.0769,0.61,0.529,0.85,0.107,0.0414,0.756,98.0
979.0,0.72,0.136,0.256,0.827,0.12,0.0406,0.0537,26.0
980.0,0.83,0.243,0.396,0.961,0.0672,0.0326,0.102,394.0
981.0,0.916,0.207,0.13,0.809,0.0546,0.0398,0.0381,192.0
982.0,0.978,0.183,0.199,0.962,0.305,0.0378,0.0308,339.0
983.0,0.979,0.0661,0.0211,0.892,0.137,0.0319,0.0686,80.0
984.0,0.97,0.106,0.229,0.786,0.123,0.0364,0.0535,137.0
985.0,0.97,0.106,0.229,0.786,0.123,0.0364,0.0535,137.0
986.0,0.936,0.242,0.601,0.771,0.274,0.0365,0.213,315.0
987.0,0.981,0.502,0.407,0.845,0.477,0.0355,0.501,193.0
988.0,0.52,0.33,0.58,0.93,0.0656,0.0387,0.289,134.0
989.0,0.979,0.204,0.127,0.977,0.183,0.0412,0.0327,331.0
990.0,0.958,0.189,0.0935,0.94,0.113,0.0373,0.038,331.0
991.0,0.566,0.271,0.426,0.884,0.0918,0.0639,0.153,224.0
992.0,0.968,0.0629,0.0155,0.955,0.11,0.0352,0.0381,80.0
993.0,0.655,0.346,0.806,0.913,0.419,0.0508,0.444,384.0
994.0,0.89,0.335,0.551,9.44e-06,0.0709,0.0507,0.43,240.0
995.0,0.895,0.315,0.142,0.00145,0.203,0.0426,0.615,494.0
996.0,0.85,0.433,0.469,0.00282,0.112,0.0494,0.327,30.0
997.0,0.889,0.354,0.241,0.000274,0.165,0.0334,0.408,39.0
998.0,0.501,0.606,0.282,8.3e-06,0.152,0.0339,0.563,395.0
999.0,0.666,0.933,0.484,0.0,0.0442,0.0889,0.831,307.0
1000.0,0.559,0.656,0.305,0.092,0.0809,0.0328,0.817,60.0
1001.0,0.483,0.27,0.373,0.96,0.145,0.0365,0.197,224.0
1002.0,0.952,0.0896,0.0232,0.0123,0.14,0.0482,0.0792,45.0
1003.0,0.00402,0.445,0.988,4.89e-05,0.111,0.238,0.131,230.0
1004.0,0.222,0.527,0.762,0.000283,0.0765,0.0778,0.564,260.0
1005.0,0.968,0.216,0.0223,5.59e-06,0.0947,0.0393,0.156,416.0
1006.0,0.0426,0.562,0.717,0.00919,0.257,0.0293,0.527,475.0
1007.0,0.949,0.0798,0.116,0.26,0.34,0.0499,0.0319,115.0
1008.0,0.807,0.734,0.339,0.186,0.0801,0.0325,0.952,410.0
1009.0,0.981,0.299,0.0344,0.94,0.0931,0.0706,0.104,46.0
1010.0,0.988,0.194,0.179,0.866,0.0819,0.0422,0.179,42.0
1011.0,0.857,0.0961,0.75,0.175,0.58,0.0515,0.104,150.0
1012.0,0.988,0.194,0.179,0.866,0.0819,0.0422,0.179,42.0
1013.0,0.988,0.194,0.179,0.866,0.0819,0.0422,0.179,42.0
1014.0,0.713,0.433,0.564,0.275,0.117,0.0405,0.855,335.0
1015.0,0.177,0.795,0.75,0.0,0.0875,0.0526,0.762,347.0
1016.0,0.657,0.753,0.885,0.000524,0.295,0.0847,0.701,248.0
1017.0,0.988,0.194,0.179,0.866,0.0819,0.0422,0.179,42.0
1018.0,0.988,0.194,0.179,0.866,0.0819,0.0422,0.179,42.0
1019.0,0.988,0.194,0.179,0.866,0.0819,0.0422,0.179,42.0
1020.0,0.98,0.308,0.0268,0.907,0.098,0.0408,0.104,46.0
1021.0,0.988,0.194,0.179,0.866,0.0819,0.0422,0.179,42.0
1022.0,0.982,0.424,0.292,0.00998,0.0885,0.0454,0.388,223.0
1023.0,0.988,0.194,0.179,0.866,0.0819,0.0422,0.179,42.0
1024.0,0.212,0.455,0.84,4.45e-06,0.201,0.0935,0.486,405.0
1025.0,0.676,0.585,0.392,3.47e-05,0.0955,0.0335,0.598,94.0
1026.0,0.822,0.198,0.399,0.803,0.102,0.0368,0.386,131.0
1027.0,0.926,0.311,0.131,0.811,0.327,0.044,0.315,262.0
1028.0,0.858,0.737,0.077,0.00772,0.111,0.0909,0.145,393.0
1029.0,0.947,0.375,0.434,0.897,0.235,0.0372,0.46,251.0
1030.0,0.822,0.198,0.399,0.803,0.102,0.0368,0.386,131.0
1031.0,0.993,0.815,0.245,0.833,0.197,0.0702,0.845,259.0
1032.0,0.00489,0.645,0.632,0.926,0.443,0.0245,0.582,203.0
1033.0,0.946,0.208,0.391,0.927,0.17,0.0374,0.117,22.0
1034.0,0.822,0.198,0.399,0.803,0.102,0.0368,0.386,131.0
1035.0,0.927,0.133,0.259,0.831,0.107,0.0361,0.0871,137.0
1036.0,0.822,0.198,0.399,0.803,0.102,0.0368,0.386,131.0
1037.0,0.822,0.198,0.399,0.803,0.102,0.0368,0.386,131.0
1038.0,0.822,0.198,0.399,0.803,0.102,0.0368,0.386,131.0
1039.0,0.822,0.198,0.399,0.803,0.102,0.0368,0.386,131.0
1040.0,0.965,0.209,0.385,0.828,0.107,0.0366,0.0918,22.0
1041.0,0.562,0.718,0.323,1.1e-06,0.0827,0.0601,0.463,395.0
1042.0,0.599,0.532,0.699,2.1e-06,0.275,0.0535,0.504,243.0
1043.0,0.837,0.244,0.631,0.0,0.808,0.0515,0.185,150.0
1044.0,0.395,0.54,0.365,0.0,0.131,0.0342,0.588,341.0
1045.0,0.0146,0.564,0.959,0.638,0.208,0.0691,0.834,465.0
1046.0,0.162,0.495,0.828,0.00107,0.114,0.0325,0.864,237.0
1047.0,0.834,0.71,0.792,0.000337,0.641,0.233,0.826,289.0
1048.0,0.000601,0.536,0.883,1.51e-06,0.256,0.0424,0.749,188.0
1049.0,0.0299,0.571,0.609,2.89e-06,0.66,0.0324,0.27,35.0
1050.0,0.107,0.769,0.491,0.00236,0.0759,0.0547,0.895,208.0
1051.0,0.269,0.739,0.543,0.0,0.391,0.0361,0.857,258.0
1052.0,0.484,0.867,0.52,0.041,0.14,0.0302,0.922,57.0
1053.0,0.534,0.713,0.301,0.973,0.16,0.0379,0.13,263.0
1054.0,0.145,0.704,0.55,3.91e-06,0.221,0.0329,0.631,377.0
1055.0,0.144,0.728,0.47,1.16e-05,0.0532,0.0334,0.718,351.0
1056.0,0.069,0.725,0.551,3.71e-06,0.332,0.0324,0.72,377.0
1057.0,0.202,0.871,0.532,0.00727,0.164,0.0562,0.437,407.0
1058.0,0.485,0.6,0.314,0.874,0.155,0.0282,0.186,263.0
1059.0,0.592,0.259,0.473,0.0,0.201,0.0295,0.539,419.0
1060.0,0.919,0.211,0.42,0.929,0.124,0.0341,0.108,22.0
1061.0,0.964,0.0847,0.0856,0.592,0.289,0.0405,0.0764,250.0
1062.0,0.108,0.394,0.293,0.0,0.0828,0.036,0.251,11.0
1063.0,0.667,0.58,0.506,0.937,0.122,0.067,0.862,75.0
1064.0,0.642,0.566,0.877,7.44e-06,0.151,0.0349,0.721,248.0
1065.0,0.949,0.23,0.132,0.801,0.0931,0.0349,0.206,482.0
1066.0,0.832,0.0897,0.16,0.834,0.14,0.0357,0.0579,192.0
1067.0,0.00188,0.555,0.856,0.904,0.155,0.0334,0.652,184.0
1068.0,0.906,0.13,0.0308,0.943,0.0537,0.0394,0.0431,80.0
1069.0,0.982,0.204,0.0243,0.726,0.0885,0.0393,0.0402,358.0
1070.0,0.794,0.245,0.274,0.000242,0.128,0.032,0.0936,147.0
1071.0,0.913,0.215,0.152,0.699,0.249,0.0479,0.0755,34.0
1072.0,0.966,0.122,0.321,0.9,0.146,0.0318,0.0391,162.0
1073.0,0.977,0.2,0.0805,0.00826,0.114,0.0319,0.128,416.0
1074.0,0.00686,0.57,0.733,0.000131,0.21,0.0306,0.334,475.0
1075.0,0.927,0.488,0.237,0.911,0.111,0.0286,0.164,5.0
1076.0,0.879,0.6,0.229,0.926,0.135,0.0645,0.102,360.0
1077.0,0.927,0.488,0.237,0.911,0.111,0.0286,0.164,5.0
1078.0,0.0819,0.902,0.536,0.0,0.714,0.361,0.266,293.0
1079.0,0.949,0.261,0.144,0.492,0.113,0.0377,0.073,308.0
1080.0,0.0798,0.658,0.783,0.00018,0.187,0.113,0.491,430.0
1081.0,0.214,0.218,0.4,0.625,0.105,0.034,0.37,486.0
1082.0,0.214,0.218,0.4,0.625,0.105,0.034,0.37,486.0
1083.0,0.975,0.47,0.195,0.93,0.143,0.0318,0.154,5.0
1084.0,0.982,0.47,0.0562,0.0,0.136,0.0521,0.476,85.0
1085.0,0.977,0.796,0.36,0.734,0.303,0.109,0.847,259.0
1086.0,0.638,0.617,0.396,0.211,0.0718,0.0993,0.858,466.0
1087.0,0.873,0.615,0.386,0.778,0.0887,0.0904,0.365,411.0
1088.0,0.814,0.601,0.503,0.804,0.141,0.0377,0.965,209.0
1089.0,0.814,0.601,0.503,0.804,0.141,0.0377,0.965,209.0
